Country Name,Country Code,Region,Sub-Region,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Iraq,IRQ,Asia,Western Asia,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-6.662125291,4.115919172,17.46943277,21.60880012,-1.010679254,4.684127574,14.06516673,13.55076352,6.858439215,6.94151192,-1.656021013,1.294166941,7.954621373,15.11627857,6.746645809,-3.485982266,11.71480379,20.18618833,10.55283971,..
Iraq,IRQ,Asia,Western Asia,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.4,97.6,98.1,97.9,98.1,98.4,98,99.3,99,99.2,99.4,99.7,99.9,99.9,100,100,100,100,100,..
Iraq,IRQ,Asia,Western Asia,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-7.046799148,12.41336612,17.70682524,19.60107118,0.112841694,5.336178808,16.66371786,15.40818613,11.91705466,8.900966046,-0.563475716,1.62872717,8.051214435,15.80349228,7.113797977,-2.241761293,13.14003736,20.29309833,9.801143681,0.278564183
Iraq,IRQ,Asia,Western Asia,GDP per capita (current US$),NY.GDP.PCAP.CD,1762.393604,2276.554357,3128.990103,4542.96609,3714.71206,4461.751962,5775.542291,6477.596185,6650.352822,6249.39227,4440.141893,4334.420964,4759.284644,5646.689321,5671.856863,4295.189451,4868.494311,6520.731546,5965.318351,6073.610323
Iraq,IRQ,Asia,Western Asia,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.293947596,4.866525151,2.69566337,6.06351403,-0.359808708,3.019246513,3.814419425,8.880553944,2.664647321,-1.284254526,-0.153622232,11.09841556,-3.985466873,0.267762551,3.140439433,-13.96753227,-0.747456309,5.510978021,-1.720152371,-3.615119008
Iraq,IRQ,Asia,Western Asia,GDP (current US$),NY.GDP.MKTP.CD,50065104668,65147051918,88837057320,1.31614E+11,1.11658E+11,1.38517E+11,1.8575E+11,2.18002E+11,2.34638E+11,2.28416E+11,1.66774E+11,1.66744E+11,1.87218E+11,2.27367E+11,2.33636E+11,1.80899E+11,2.09692E+11,2.87372E+11,2.68881E+11,2.79641E+11
Ireland,IRL,Europe,Northern Europe,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,868977916.8,831899692.3,925477308.1,1038963263,2150685637,2113857314,1694805971,1707531869,1635949833,1749390343,2203153449,3589332627,4412516407,5222681913,5732541811,7463044895,13246996093,13039213741,12904794778,12697664212
Ireland,IRL,Europe,Northern Europe,Total reserves minus gold (current US$),FI.RES.XGLD.CD,778689916.8,720016492.3,778737308.1,871101513.3,1940798137,1842595814,1399322971,1386379869,1403481333,1516632343,1998573449,3368173927,4162291907,4975323463,5438602811,7098062595,12690045493,12337834291,12106645978,11687942512
Ireland,IRL,Europe,Northern Europe,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.739782666,4.987854805,5.31011673,-4.484069567,-5.095781788,1.682972271,1.648774004,-0.398960482,2.192176195,9.33603375,24.6155699,1.222638492,10.04962848,7.544342141,5.040549962,7.1578988,16.25561352,8.619503456,-5.530007389,1.221334299
Ireland,IRL,Europe,Northern Europe,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,50599.60448,51710.36227,52904.47326,49512.42629,46514.54267,47040.35439,47607.88535,47217.4432,47999.12382,52098.10499,64311.82347,64267.57273,69777.97736,73960.96123,76464.54289,80908.79243,92757.23,98776.15987,91647.7687,91514.33284
Ireland,IRL,Europe,Northern Europe,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2.1049E+11,2.20989E+11,2.32724E+11,2.22288E+11,2.10961E+11,2.14511E+11,2.18048E+11,2.17178E+11,2.21939E+11,2.42659E+11,3.02391E+11,3.06089E+11,3.36849E+11,3.62262E+11,3.80522E+11,4.0776E+11,4.74044E+11,5.14904E+11,4.8643E+11,4.92371E+11
Ireland,IRL,Europe,Northern Europe,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-3.372038462,-3.386210969,-5.12758717,-5.555680757,-2.117797278,1.044960169,1.172225656,-3.391799434,2.396193736,2.074632679,6.166118367,-1.190436086,1.647766821,4.536842814,-20.56196144,-6.712762626,12.25627994,8.827774231,8.114688501,..
Ireland,IRL,Europe,Northern Europe,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Ireland,IRL,Europe,Northern Europe,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,10.87980797,8.047547775,8.27672654,8.627120703,13.52084336,16.55500304,18.48915698,17.26115079,19.71975196,18.9917833,29.64364551,18.62992745,23.67639577,29.50755797,4.797320114,20.81730109,41.69129135,41.23938971,32.90054727,42.19073751
Ireland,IRL,Europe,Northern Europe,GDP per capita (current US$),NY.GDP.PCAP.CD,50933.02161,54329.16186,61396.41746,61353.10656,52133.09092,48679.40268,52692.78131,49411.73875,52619.21237,57278.25909,64311.82347,64192.94181,72198.1077,80738.96288,81810.19265,86622.50673,103961.9764,105234.5116,103887.8004,107316.3373
Ireland,IRL,Europe,Northern Europe,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.460941566,2.195190657,2.309229598,-6.411644913,-6.054810584,1.130424374,1.206476785,-0.820120764,1.655491211,8.53969999,23.44369048,-0.068806532,8.574160175,5.994704954,3.385004229,5.812170419,14.64419034,6.488906436,-7.216712186,-0.145596405
Ireland,IRL,Europe,Northern Europe,GDP (current US$),NY.GDP.MKTP.CD,2.11877E+11,2.32181E+11,2.70079E+11,2.75447E+11,2.36443E+11,2.21986E+11,2.41337E+11,2.27271E+11,2.43302E+11,2.66787E+11,3.02391E+11,3.05733E+11,3.48532E+11,3.95461E+11,4.07125E+11,4.36556E+11,5.31307E+11,5.4857E+11,5.51395E+11,5.77389E+11
Isle of Man,IMN,Europe,Northern Europe,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Europe,Northern Europe,Total reserves minus gold (current US$),FI.RES.XGLD.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Europe,Northern Europe,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.899999336,7.699998713,7.50000023,4.900001001,2.100000272,3.399998424,1.999999382,7.303891085,4.141861588,5.155099837,-0.385866882,6.952302849,2.837758071,2.213397539,0.254877847,-8.836816975,3.837836323,-4.165393452,..,..
Isle of Man,IMN,Europe,Northern Europe,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,58201.59908,62075.76016,66029.97559,68520.68256,69192.02582,70747.84176,71727.50551,77009.29786,80383.82731,84778.58066,84753.51874,90783.76472,93200.31081,95040.40617,95110.1386,86595.06761,89873.54201,86103.33793,..,..
Isle of Man,IMN,Europe,Northern Europe,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4627958353,4984311086,5358134429,5620683070,5738717430,5933833732,6052510370,6494579135,6763575614,7112244689,7084800892,7577357706,7792384786,7964861239,7985161906,7279527764,7558904124,7244046027,..,..
Isle of Man,IMN,Europe,Northern Europe,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Europe,Northern Europe,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Isle of Man,IMN,Europe,Northern Europe,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Europe,Northern Europe,GDP per capita (current US$),NY.GDP.PCAP.CD,38135.85979,42627.50894,55040.2437,72276.77413,66156.10566,70587.31403,77808.85796,79329.20343,83207.65884,91885.45287,84753.51874,82025.94545,83481.30385,89393.82442,87127.5518,79513.53303,94299.96935,88328.54813,..,..
Isle of Man,IMN,Europe,Northern Europe,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.935770759,6.656451262,6.369983098,3.772085253,0.979767327,2.248548034,1.384725986,7.363691677,4.381976646,5.467210883,-0.02956162,7.115039082,2.661870315,1.974344667,0.073371345,-8.952853097,3.785982839,-4.195010004,..,..
Isle of Man,IMN,Europe,Northern Europe,GDP (current US$),NY.GDP.MKTP.CD,3032411027,3422733202,4466350656,5928791505,5486921247,5920369790,6565667053,6690228372,7001175623,7708454412,7084800892,6846377563,6979788334,7491649456,7314967866,6684225641,7931193222,7431257411,..,..
Israel,ISR,Asia,Western Asia,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,28059414574,29153237864,28518505747,42513241647,60611355181,70907310771,74874110293,75907618701,81785518233,86101256622,90575018408,95446290282,1.1301E+11,1.15266E+11,1.26008E+11,1.73292E+11,2.12934E+11,1.94231E+11,2.04661E+11,2.14544E+11
Israel,ISR,Asia,Western Asia,Total reserves minus gold (current US$),FI.RES.XGLD.CD,28059414574,29153237864,28518505747,42513241647,60611355181,70907310771,74874110293,75907618701,81785518233,86101256622,90575018408,95446290282,1.1301E+11,1.15266E+11,1.26008E+11,1.73292E+11,2.12934E+11,1.94231E+11,2.04661E+11,2.14544E+11
Israel,ISR,Asia,Western Asia,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.38778887,5.601626982,6.323349505,3.222096,1.237731597,5.534340339,5.518796214,2.447168367,4.085709186,3.775828432,2.237603175,4.459782719,4.346931167,4.003898622,3.710496328,-2.021615482,9.388374034,6.263263438,1.826520495,0.871968424
Israel,ISR,Asia,Western Asia,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,29623.71728,30734.96198,32103.16286,32554.04132,32178.57274,33344.72133,34540.67498,34738.6587,35489.50866,36129.31461,36213.10415,37093.78791,37963.04912,38729.6426,39407.20161,37935.54327,40804.96898,42516.38881,42011.6214,41845.16606
Israel,ISR,Asia,Western Asia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2.05295E+11,2.16795E+11,2.30504E+11,2.37931E+11,2.40876E+11,2.54207E+11,2.68236E+11,2.748E+11,2.86028E+11,2.96828E+11,3.03469E+11,3.17004E+11,3.30783E+11,3.44028E+11,3.56793E+11,3.4958E+11,3.824E+11,4.0635E+11,4.13772E+11,4.1738E+11
Israel,ISR,Asia,Western Asia,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,3.077618221,4.384314652,2.970469958,1.216010409,3.509507185,3.440684724,1.696413596,0.37281501,2.921789189,4.164789942,5.317734898,3.95715399,3.684009555,2.896764964,3.335394872,4.062971232,3.257864551,3.256800939,3.632283865,3.092805514
Israel,ISR,Asia,Western Asia,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Israel,ISR,Asia,Western Asia,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-0.684315086,-0.361958024,-1.37522073,-1.033779933,1.967485711,1.423675289,-0.545399028,-0.528188767,1.476190122,1.264765057,2.825760476,1.592986193,1.675203262,0.641250228,1.636735855,3.107925085,2.74512503,2.125803519,2.830684541,2.417522879
Israel,ISR,Asia,Western Asia,GDP per capita (current US$),NY.GDP.PCAP.CD,21286.83886,22527.26198,25721.25941,30269.21777,28508.49389,31439.0887,34522.5216,33321.43009,37034.31611,38343.30466,36213.10415,37671.53891,41138.47096,42362.66528,44250.63136,44575.5719,52270.90402,54949.62156,52003.72007,54176.68444
Israel,ISR,Asia,Western Asia,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.563664943,3.751199391,4.451610758,1.404467421,-1.153370111,3.623991033,3.586635609,0.573190077,2.161424719,1.802803078,0.231915658,2.431947714,2.343414522,2.01931484,1.749458447,-3.734490844,7.563950483,4.194145643,-1.187230213,-0.396212603
Israel,ISR,Asia,Western Asia,GDP (current US$),NY.GDP.MKTP.CD,1.4752E+11,1.58901E+11,1.84681E+11,2.21232E+11,2.13403E+11,2.39679E+11,2.68095E+11,2.63589E+11,2.98478E+11,3.15017E+11,3.03469E+11,3.21941E+11,3.58452E+11,3.76299E+11,4.00645E+11,4.10768E+11,4.89852E+11,5.25181E+11,5.12185E+11,5.4038E+11
Italy,ITA,Europe,Southern Europe,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,65954006492,75773325816,94108647219,1.05649E+11,1.31497E+11,1.58478E+11,1.69872E+11,1.8167E+11,1.45725E+11,1.42756E+11,1.30592E+11,1.35133E+11,1.5112E+11,1.52362E+11,1.75398E+11,2.10687E+11,2.27478E+11,2.24581E+11,2.47396E+11,2.90547E+11
Italy,ITA,Europe,Southern Europe,Total reserves minus gold (current US$),FI.RES.XGLD.CD,25514729492,25661729245,28384966801,37087581338,45770376941,47684143902,49185158923,50498859373,50774976280,47688719255,47033692980,44803132687,48918641550,51330748572,55341387131,61613808653,84001664259,81714839462,84819454654,84874502826
Italy,ITA,Europe,Southern Europe,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.762410677,1.799479922,1.462292053,-1.023138512,-5.305154012,1.529105732,0.695463154,-3.125238773,-1.818025107,-0.001387617,0.885667635,1.236221085,1.603699953,0.826646712,0.429162534,-8.868221222,8.931062108,4.821176699,0.715372501,0.72579238
Italy,ITA,Europe,Southern Europe,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,33407.67547,33873.04937,34159.91092,33550.63408,31587.06384,31928.55436,32039.50325,30953.41474,30330.02216,30325.02878,30639.88298,31077.67927,31635.52277,31819.39718,32180.4341,29469.79892,32267.70911,33891.88665,34146.02323,34398.19761
Italy,ITA,Europe,Southern Europe,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.94321E+12,1.97818E+12,2.00711E+12,1.98657E+12,1.88118E+12,1.90995E+12,1.92323E+12,1.86312E+12,1.82925E+12,1.82923E+12,1.84543E+12,1.86824E+12,1.8982E+12,1.91389E+12,1.92211E+12,1.75165E+12,1.90809E+12,2.00008E+12,2.01439E+12,2.02901E+12
Italy,ITA,Europe,Southern Europe,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-0.896244192,-1.446038559,-1.355662953,-2.686691734,-1.774117641,-3.244122153,-2.741638087,-0.215238993,1.038255998,1.709795525,1.233266525,2.46140246,2.479683096,2.571446696,3.233881964,3.93695456,2.124300415,-1.726427521,0.141483236,1.127796773
Italy,ITA,Europe,Southern Europe,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Italy,ITA,Europe,Southern Europe,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-0.098467513,-0.817417311,-0.337932478,-0.728731703,-0.587157381,-1.824808969,-1.346241636,1.085878883,2.320700181,2.79027554,2.85253629,3.165351082,2.696777803,2.352031034,3.205557577,3.51222647,2.041240106,-1.818222221,1.428663924,2.28962783
Italy,ITA,Europe,Southern Europe,GDP per capita (current US$),NY.GDP.PCAP.CD,32062.72383,33537.1287,37826.17546,40828.57956,37099.6134,35856.86255,38432.37428,34854.39494,35701.6746,36028.3494,30639.88298,31391.56929,32844.11566,34904.10819,33812.78872,32091.48666,36852.54254,35653.90421,39065.42444,40226.04724
Italy,ITA,Europe,Southern Europe,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.176020374,1.393014898,0.846872548,-1.783601971,-5.85255776,1.08110878,0.347491108,-3.389841897,-2.013970316,-0.016463491,1.038265118,1.428844532,1.794997299,0.58122767,1.134644119,-8.423239939,9.494161085,5.033445487,0.749844869,0.738517575
Italy,ITA,Europe,Southern Europe,GDP (current US$),NY.GDP.MKTP.CD,1.86498E+12,1.95856E+12,2.22252E+12,2.41751E+12,2.20948E+12,2.14494E+12,2.30697E+12,2.09793E+12,2.15323E+12,2.17326E+12,1.84543E+12,1.88711E+12,1.97072E+12,2.09944E+12,2.01961E+12,1.90748E+12,2.17921E+12,2.10407E+12,2.30461E+12,2.37277E+12
Jamaica,JAM,Americas,Caribbean,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2169806026,2318429014,1878513939,1772712407,2075840758,2501094876,2281909630,1996447947,1818363782,2473010905,2913835196,3291468022,3781167558,3532039680,3631089258,3938028781,4837564537,4520481085,4868643493,5632916052
Jamaica,JAM,Americas,Caribbean,Total reserves minus gold (current US$),FI.RES.XGLD.CD,2169806026,2318429014,1878513939,1772712407,2075840758,2501094876,2281909630,1996447947,1818363782,2473010905,2913835196,3291468022,3781167558,3532039680,3631089258,3938028781,4837564537,4520481085,4868643493,5632916052
Jamaica,JAM,Americas,Caribbean,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.893797936,2.89912535,1.431954037,-0.811736703,-4.345301858,-1.457147209,1.730376267,-0.61363604,0.517686013,0.689822357,0.921487125,1.375223064,0.997123062,1.889923681,0.892291654,-9.920322451,4.6014245,5.221519852,2.604663055,-0.718806912
Jamaica,JAM,Americas,Caribbean,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5239.672888,5363.826888,5414.908791,5347.63273,5094.03086,4998.667167,5063.193787,5010.45966,5016.031332,5032.442616,5062.89555,5119.039704,5159.343359,5248.774007,5289.654909,4752.333409,4958.8458,5215.086058,5349.711777,5312.400679
Jamaica,JAM,Americas,Caribbean,GDP (constant 2015 US$),NY.GDP.MKTP.KD,14079346868,14487524782,14694979478,14575694936,13942336993,13739176618,13976916070,13891148676,13963061209,14059381527,14188936918,14384066451,14527493295,14802051831,14934129304,13452615522,14071627469,14806380290,15192036608,15082835198
Jamaica,JAM,Americas,Caribbean,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-9.528054545,-9.914841073,-15.92346598,-20.37480787,-9.302472666,-7.06479945,-14.28340924,-9.726347028,-9.512238584,-8.017387272,-3.031241512,-0.308749955,-2.684068654,-1.492781652,-1.911686167,-1.136003208,1.018326891,-0.797768637,2.929113201,3.405913491
Jamaica,JAM,Americas,Caribbean,Access to electricity (% of population),EG.ELC.ACCS.ZS,88,88.7,89.4,92,91,92.2,91.1,93.1,93.9,93.3,94.9,96.6,97.4,98.2,98.9,99.7,100,100,97.7,..
Jamaica,JAM,Americas,Caribbean,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-19.9414231,-20.4825483,-21.78704022,-29.69078966,-17.92593191,-18.24986706,-23.08459243,-21.67265544,-22.10780562,-22.23174869,-16.2741907,-12.82829115,-14.20904737,-12.85020947,-14.03844614,..,..,..,..,..
Jamaica,JAM,Americas,Caribbean,GDP per capita (current US$),NY.GDP.PCAP.CD,4184.439749,4417.001271,4716.486125,5029.800953,4428.381533,4809.97738,5232.636449,5340.833332,5124.213014,4975.113255,5062.89555,5009.794487,5259.313328,5578.103475,5607.242993,4879.440258,5165.337821,6022.153398,6839.725024,7019.746348
Jamaica,JAM,Americas,Caribbean,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.336548931,2.369499067,0.952340641,-1.242422799,-4.742320256,-1.872067428,1.290876501,-1.041519031,0.111200804,0.327176682,0.605132261,1.108933685,0.78732843,1.733372669,0.778865726,-10.15796889,4.345494593,5.167336668,2.581466873,-0.697441265
Jamaica,JAM,Americas,Caribbean,GDP (current US$),NY.GDP.MKTP.CD,11243865778,11930179090,12799600047,13709401520,12120458115,13220549908,14444661522,14807086556,14264205153,13899217680,14188936918,14077096677,14808985133,15730792876,15830766531,13812421836,14657586159,17097760687,19423355367,19930288337
Japan,JPN,Asia,Eastern Asia,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,8.46896E+11,8.95321E+11,9.73297E+11,1.03076E+12,1.05165E+12,1.10456E+12,1.29584E+12,1.26809E+12,1.26685E+12,1.26068E+12,1.2331E+12,1.21652E+12,1.26414E+12,1.27047E+12,1.32244E+12,1.39081E+12,1.40575E+12,1.22757E+12,1.29464E+12,1.23067E+12
Japan,JPN,Asia,Eastern Asia,Total reserves minus gold (current US$),FI.RES.XGLD.CD,8.34275E+11,8.79682E+11,9.52784E+11,1.00936E+12,1.0249E+12,1.06999E+12,1.25817E+12,1.22715E+12,1.23722E+12,1.23101E+12,1.20702E+12,1.18833E+12,1.23224E+12,1.23894E+12,1.28497E+12,1.34428E+12,1.35624E+12,1.17828E+12,1.23854E+12,1.1597E+12
Japan,JPN,Asia,Eastern Asia,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.803900872,1.372350128,1.483969412,-1.224289001,-5.693236359,4.097917919,0.023809524,1.374750999,2.005100177,0.296205514,1.560626697,0.753826746,1.675331752,0.643391024,-0.402169201,-4.168764571,2.696574042,0.941998775,1.475034811,0.083698564
Japan,JPN,Asia,Eastern Asia,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,33098.54747,33531.51856,33990.03603,33557.6454,31651.08377,32942.20208,33011.13423,33518.44494,34239.88625,34386.90586,34960.63938,35242.19938,35861.97285,36138.52908,36043.7844,34642.97187,35741.16011,36238.32949,36952.51507,37144.91427
Japan,JPN,Asia,Eastern Asia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4.2291E+12,4.28714E+12,4.35076E+12,4.29749E+12,4.05283E+12,4.21891E+12,4.21991E+12,4.27793E+12,4.3637E+12,4.37663E+12,4.44493E+12,4.47844E+12,4.55347E+12,4.58276E+12,4.56433E+12,4.37406E+12,4.49201E+12,4.53432E+12,4.6012E+12,4.60505E+12
Japan,JPN,Asia,Eastern Asia,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,3.521140656,3.795861729,4.623300483,2.782942348,2.754095835,3.835478963,2.079153288,0.958442611,0.889785416,0.74232205,3.070279659,3.938091284,4.120369663,3.516618175,3.450766114,2.968478582,3.899966044,2.116379619,3.71672795,4.824809263
Japan,JPN,Asia,Eastern Asia,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Japan,JPN,Asia,Eastern Asia,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,1.401836866,1.298371995,1.76167669,0.341610212,0.448964962,1.338534205,-0.646036206,-1.641361691,-2.410455187,-2.594123872,-0.553888679,0.805691627,0.759664637,0.019959395,-0.289365253,-0.268842908,-0.52006235,-3.720138589,-1.447697084,..
Japan,JPN,Asia,Eastern Asia,GDP per capita (current US$),NY.GDP.PCAP.CD,37812.89502,35991.546,35779.02454,39876.30397,41308.99684,44968.15623,48760.07895,49145.28043,40898.6479,38475.39525,34960.63938,39375.47316,38834.05293,39751.1331,40415.95676,40028.73417,40094.55998,34065.6439,33836.17563,32475.8925
Japan,JPN,Asia,Eastern Asia,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.7943398,1.308127183,1.367422326,-1.272109949,-5.68145234,4.079223049,0.209251803,1.536786659,2.152371066,0.429381123,1.668465117,0.805362825,1.758611802,0.771168472,-0.262170829,-3.886419116,3.170017388,1.391027549,1.970801611,0.520666035
Japan,JPN,Asia,Eastern Asia,GDP (current US$),NY.GDP.MKTP.CD,4.83147E+12,4.60166E+12,4.57975E+12,5.10668E+12,5.28949E+12,5.75907E+12,6.23315E+12,6.27236E+12,5.21233E+12,4.89699E+12,4.44493E+12,5.00368E+12,4.93084E+12,5.04088E+12,5.11799E+12,5.05407E+12,5.03915E+12,4.26246E+12,4.21317E+12,4.02621E+12
Jordan,JOR,Asia,Western Asia,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,5461160796,6982163598,7924938971,8918475754,12135159071,13632983538,12094960533,8830598045,13826035948,16047206177,16571894983,15543454210,15571115321,14580237972,15400591353,16961505362,19089364754,18198223674,19068901691,21939099362
Jordan,JOR,Asia,Western Asia,Total reserves minus gold (current US$),FI.RES.XGLD.CD,5250317796,6721971588,7541997596,8561617329,11689284071,13056728538,11467250533,8089514013,13223785948,15299486177,15162094983,14019407210,13502434675,12739840158,13258755910,13227710676,15312363999,14187962070,14349060854,15929034365
Jordan,JOR,Asia,Western Asia,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.146594811,8.092975278,8.176169952,7.220386373,5.023710073,2.314834221,2.737179886,2.429358001,2.609947375,3.384078099,2.496528793,1.994180849,2.473598154,1.919070913,1.751240779,-1.102751883,3.65564359,2.647435149,2.884083393,2.488894096
Jordan,JOR,Asia,Western Asia,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4151.61313,4209.86864,4287.352298,4489.955455,4615.230678,4621.574285,4631.677038,4677.47614,4556.520237,4282.118728,4042.756781,3933.147046,3940.701992,3928.770268,3919.064269,3806.879494,3874.327141,3909.802289,3958.23044,4016.834291
Jordan,JOR,Asia,Western Asia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,25032512559,27058387611,29270727369,31384186979,32960837542,33723826288,34646908078,35488605512,36414839440,37647146046,38587017887,39356512808,40330034783,41103996750,41823826702,41362613666,42874683401,44009762840,45279041101,46405988481
Jordan,JOR,Asia,Western Asia,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-18.04142743,-11.46271474,-16.80081298,-9.065177495,-5.066435253,-6.93580743,-10.01220116,-14.89269037,-10.16958408,-7.077869627,-8.992114246,-9.655514318,-10.55751509,-6.831223811,-1.736613173,-5.732228086,-8.030062192,-8.112208477,-3.576783014,-5.860117845
Jordan,JOR,Asia,Western Asia,Access to electricity (% of population),EG.ELC.ACCS.ZS,99,100,98.8,100,99.4,100,99.6,99.5,99.7,99.8,99.9,100,100,99.9,99.9,99.9,99.9,100,100,..
Jordan,JOR,Asia,Western Asia,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-41.49973111,-33.99872604,-37.5244203,-28.81193283,-22.00105476,-20.22839241,-25.59852424,-27.40361687,-28.86032085,-25.67099012,-22.26903818,-19.93029776,-20.99486225,-18.03768351,-13.01795262,-18.26006489,-20.41604143,-19.02052513,-13.31410196,-14.4553375
Jordan,JOR,Asia,Western Asia,GDP per capita (current US$),NY.GDP.PCAP.CD,2087.870793,2342.634596,2506.205995,3241.652414,3435.833759,3718.465716,3946.855039,4169.504701,4311.219167,4191.180501,4042.756781,3986.71677,4065.616287,4145.439897,4170.1144,4022.040136,4183.499983,4332.251599,4466.083142,4618.095925
Jordan,JOR,Asia,Western Asia,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.500570374,1.403201796,1.840524365,4.725600862,2.790121729,0.137449408,0.218599819,0.988823292,-2.585922386,-6.0221725,-5.589801748,-2.711262161,0.192083988,-0.302781678,-0.24704929,-2.862539829,1.771730558,0.91564668,1.238634265,1.48055685
Jordan,JOR,Asia,Western Asia,GDP (current US$),NY.GDP.MKTP.CD,12588998590,15056981664,17110437236,22658715989,24537876056,27133804225,29524149155,31634561690,34454440141,36847643521,38587017887,39892551127,41608435915,43370860704,44503006338,43700383099,46296100141,48764963380,51088476338,53352289577
Kazakhstan,KAZ,Asia,Central Asia,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,7069707374,19127059972,17641023630,19883105671,23183086501,28264709323,29215275561,28299368221,24691645318,29250310668,27854795819,29603056785,30746770568,30976612439,28957509931,35638096635,34377998806,35076053023,35964591354,45807523139
Kazakhstan,KAZ,Asia,Central Asia,Total reserves minus gold (current US$),FI.RES.XGLD.CD,6084195420,17750816992,15776758292,17871462602,20719793500,25222742122,25179110241,22131546173,19126570709,21813960379,20294757151,20095957328,18248787467,16536058090,10082162364,12056059796,10831712874,14584854725,16454546721,21979739005
